Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;Latitude;Longitude
6922;CA-2014-109211;05.04.2014;11.04.2014;Standard Class;PS-19045;Penelope Sewall;Home Office;United States;New York City;New York;10011;East;OFF-EN-10001532;Office Supplies;Envelopes;Brown Kraft Recycled Envelopes;16.98;1;0;8.49;40.85880085;-73.8632141502538
6923;CA-2012-134257;16.03.2012;19.03.2012;Second Class;MS-17710;Maurice Satty;Consumer;United States;Auburn;Alabama;36830;South;OFF-LA-10003930;Office Supplies;Labels;Dot Matrix Printer Tape Reel Labels, White, 5000/Box;491.55;5;0;240.8595;32.651488;-85.4535357625927
6924;CA-2012-134257;16.03.2012;19.03.2012;Second Class;MS-17710;Maurice Satty;Consumer;United States;Auburn;Alabama;36830;South;OFF-EN-10003845;Office Supplies;Envelopes;Colored Envelopes;7.38;2;0;3.3948;32.651488;-85.4535357625927
6925;CA-2012-137925;30.11.2012;04.12.2012;Standard Class;JL-15235;Janet Lee;Consumer;United States;New York City;New York;10035;East;OFF-PA-10002659;Office Supplies;Paper;Avoid Verbal Orders Carbonless Minifold Book;23.66;7;0;10.8836;40.85880085;-73.8632141502538
6926;CA-2012-137925;30.11.2012;04.12.2012;Standard Class;JL-15235;Janet Lee;Consumer;United States;New York City;New York;10035;East;FUR-BO-10001608;Furniture;Bookcases;Hon Metal Bookcases, Black;681.408;12;0.2;42.588;40.85880085;-73.8632141502538
6927;CA-2013-140046;29.07.2013;04.08.2013;Standard Class;KM-16660;Khloe Miller;Consumer;United States;Los Angeles;California;90032;West;OFF-LA-10000305;Office Supplies;Labels;Avery 495;18.9;3;0;8.694;34.0543942;-118.2439408
6928;CA-2013-140382;24.06.2013;26.06.2013;Second Class;RD-19900;Ruben Dartt;Consumer;United States;San Francisco;California;94109;West;OFF-ST-10003638;Office Supplies;Storage;Mobile Personal File Cube;93.68;4;0;25.2936;37.7792808;-122.4192362
6929;CA-2013-140382;24.06.2013;26.06.2013;Second Class;RD-19900;Ruben Dartt;Consumer;United States;San Francisco;California;94109;West;OFF-LA-10001934;Office Supplies;Labels;Avery 516;21.93;3;0;10.3071;37.7792808;-122.4192362
6930;CA-2013-140382;24.06.2013;26.06.2013;Second Class;RD-19900;Ruben Dartt;Consumer;United States;San Francisco;California;94109;West;TEC-PH-10003012;Technology;Phones;Nortel Meridian M3904 Professional Digital phone;862.344;7;0.2;97.0137;37.7792808;-122.4192362
6931;CA-2013-140382;24.06.2013;26.06.2013;Second Class;RD-19900;Ruben Dartt;Consumer;United States;San Francisco;California;94109;West;OFF-PA-10001019;Office Supplies;Paper;Xerox 1884;19.98;1;0;9.3906;37.7792808;-122.4192362
6932;CA-2011-164182;14.07.2011;18.07.2011;Standard Class;ST-20530;Shui Tom;Consumer;United States;Philadelphia;Pennsylvania;19140;East;TEC-PH-10002070;Technology;Phones;Griffin GC36547 PowerJolt SE Lightning Charger;13.494;1;0.4;-2.249;39.9523993;-75.1635898
6933;CA-2011-164182;14.07.2011;18.07.2011;Standard Class;ST-20530;Shui Tom;Consumer;United States;Philadelphia;Pennsylvania;19140;East;TEC-PH-10002583;Technology;Phones;iOttie HLCRIO102 Car Mount;23.988;2;0.4;-13.993;39.9523993;-75.1635898
6934;CA-2011-164182;14.07.2011;18.07.2011;Standard Class;ST-20530;Shui Tom;Consumer;United States;Philadelphia;Pennsylvania;19140;East;FUR-FU-10001057;Furniture;Furnishings;Tensor Track Tree Floor Lamp;31.984;2;0.2;1.1994;39.9523993;-75.1635898
6935;CA-2011-164182;14.07.2011;18.07.2011;Standard Class;ST-20530;Shui Tom;Consumer;United States;Philadelphia;Pennsylvania;19140;East;OFF-AR-10001044;Office Supplies;Art;BOSTON Ranger #55 Pencil Sharpener, Black;41.584;2;0.2;4.6782;39.9523993;-75.1635898
6936;CA-2014-137365;01.12.2014;04.12.2014;Second Class;BP-11095;Bart Pistole;Corporate;United States;El Paso;Texas;79907;Central;TEC-AC-10001767;Technology;Accessories;SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card;95.976;3;0.2;-10.7973;31.7600372;-106.4872869
6937;CA-2013-129847;03.09.2013;05.09.2013;First Class;TA-21385;Tom Ashbrook;Home Office;United States;Chicago;Illinois;60653;Central;FUR-FU-10000277;Furniture;Furnishings;Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting;84.272;2;0.6;-75.8448;41.8755546;-87.6244211
6938;CA-2011-126963;15.06.2011;15.06.2011;Same Day;PS-18760;Pamela Stobb;Consumer;United States;El Paso;Texas;79907;Central;OFF-PA-10001952;Office Supplies;Paper;Xerox 1902;36.544;2;0.2;11.8768;31.7600372;-106.4872869
6939;CA-2013-125094;06.11.2013;10.11.2013;Standard Class;NP-18700;Nora Preis;Consumer;United States;Seattle;Washington;98105;West;TEC-AC-10004420;Technology;Accessories;Cherry 142-key Programmable Keyboard;479.72;4;0;52.7692;47.6038321;-122.3300623
6940;CA-2014-107132;27.06.2014;01.07.2014;Standard Class;SC-20260;Scott Cohen;Corporate;United States;New York City;New York;10009;East;OFF-BI-10001071;Office Supplies;Binders;GBC ProClick Punch Binding System;102.368;2;0.2;37.1084;40.85880085;-73.8632141502538
6941;CA-2014-107132;27.06.2014;01.07.2014;Standard Class;SC-20260;Scott Cohen;Corporate;United States;New York City;New York;10009;East;OFF-SU-10002503;Office Supplies;Supplies;Acme Preferred Stainless Steel Scissors;28.4;5;0;8.236;40.85880085;-73.8632141502538
6942;CA-2014-107132;27.06.2014;01.07.2014;Standard Class;SC-20260;Scott Cohen;Corporate;United States;New York City;New York;10009;East;OFF-ST-10001490;Office Supplies;Storage;Hot File 7-Pocket, Floor Stand;713.88;4;0;214.164;40.85880085;-73.8632141502538
6943;CA-2014-107132;27.06.2014;01.07.2014;Standard Class;SC-20260;Scott Cohen;Corporate;United States;New York City;New York;10009;East;OFF-PA-10003790;Office Supplies;Paper;Xerox 1991;68.52;3;0;31.5192;40.85880085;-73.8632141502538
6944;CA-2012-139248;25.07.2012;30.07.2012;Standard Class;RD-19930;"Russell D'Ascenzo";Consumer;United States;Los Angeles;California;90032;West;TEC-PH-10004094;Technology;Phones;Motorola L703CM;623.96;5;0.2;38.9975;34.0543942;-118.2439408
6945;CA-2011-148369;23.09.2011;27.09.2011;Standard Class;TH-21115;Thea Hudgings;Corporate;United States;Newark;Delaware;19711;East;OFF-BI-10004876;Office Supplies;Binders;Wilson Jones Suede Grain Vinyl Binders;11.12;4;0;5.4488;39.6852191;-75.7508288
6946;CA-2013-106243;01.10.2013;05.10.2013;Standard Class;GM-14680;Greg Matthias;Consumer;United States;New York City;New York;10011;East;FUR-BO-10003034;Furniture;Bookcases;"O'Sullivan Elevations Bookcase, Cherry Finish";523.92;5;0.2;-26.196;40.85880085;-73.8632141502538
6947;CA-2012-126466;09.11.2012;13.11.2012;Standard Class;JO-15550;Jesus Ocampo;Home Office;United States;Roseville;California;95661;West;OFF-FA-10000490;Office Supplies;Fasteners;"OIC Binder Clips, Mini, 1/4"" Capacity, Black";2.48;2;0;1.1656;38.72338;-121.185878161131
6948;CA-2012-130365;25.04.2012;29.04.2012;Standard Class;ZC-21910;Zuschuss Carroll;Consumer;United States;Aurora;Illinois;60505;Central;OFF-ST-10002574;Office Supplies;Storage;SAFCO Commercial Wire Shelving, Black;221.024;2;0.2;-55.256;41.7605849;-88.3200714
6949;CA-2012-130365;25.04.2012;29.04.2012;Standard Class;ZC-21910;Zuschuss Carroll;Consumer;United States;Aurora;Illinois;60505;Central;FUR-CH-10003535;Furniture;Chairs;Global Armless Task Chair, Royal Blue;128.058;3;0.3;-23.7822;41.7605849;-88.3200714
6950;CA-2014-143021;20.11.2014;20.11.2014;Same Day;AP-10720;Anne Pryor;Home Office;United States;New York City;New York;10011;East;OFF-BI-10001628;Office Supplies;Binders;"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity";58.408;7;0.2;18.2525;40.85880085;-73.8632141502538
6951;CA-2014-143021;20.11.2014;20.11.2014;Same Day;AP-10720;Anne Pryor;Home Office;United States;New York City;New York;10011;East;FUR-TA-10001676;Furniture;Tables;Hon 61000 Series Interactive Training Tables;79.974;3;0.4;-29.3238;40.85880085;-73.8632141502538
6952;CA-2012-161767;20.11.2012;24.11.2012;Standard Class;GK-14620;Grace Kelly;Corporate;United States;Dallas;Texas;75217;Central;TEC-MA-10002790;Technology;Machines;NeatDesk Desktop Scanner & Digital Filing System;479.988;2;0.4;55.9986;32.7762719;-96.7968558
6953;CA-2012-129917;02.10.2012;03.10.2012;First Class;HM-14980;Henry MacAllister;Consumer;United States;Los Angeles;California;90008;West;OFF-BI-10001757;Office Supplies;Binders;Pressboard Hanging Data Binders for Unburst Sheets;11.808;3;0.2;4.1328;34.0543942;-118.2439408
6954;CA-2012-129917;02.10.2012;03.10.2012;First Class;HM-14980;Henry MacAllister;Consumer;United States;Los Angeles;California;90008;West;OFF-BI-10004828;Office Supplies;Binders;GBC Poly Designer Binding Covers;53.568;4;0.2;19.4184;34.0543942;-118.2439408
6955;CA-2012-129917;02.10.2012;03.10.2012;First Class;HM-14980;Henry MacAllister;Consumer;United States;Los Angeles;California;90008;West;TEC-PH-10000369;Technology;Phones;HTC One Mini;503.96;5;0.2;50.396;34.0543942;-118.2439408
6956;CA-2012-115420;25.04.2012;02.05.2012;Standard Class;LS-16945;Linda Southworth;Corporate;United States;Los Angeles;California;90004;West;OFF-EN-10003862;Office Supplies;Envelopes;Laser & Ink Jet Business Envelopes;21.34;2;0;9.8164;34.0543942;-118.2439408
6957;CA-2013-157588;15.07.2013;20.07.2013;Standard Class;AR-10570;Anemone Ratner;Consumer;United States;Columbus;Georgia;31907;South;OFF-BI-10003963;Office Supplies;Binders;Cardinal Holdit Data Disk Pockets;36.4;5;0;17.108;32.4609764;-84.9877093
6958;CA-2013-157588;15.07.2013;20.07.2013;Standard Class;AR-10570;Anemone Ratner;Consumer;United States;Columbus;Georgia;31907;South;FUR-FU-10004848;Furniture;Furnishings;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";51.75;1;0;15.525;32.4609764;-84.9877093
6959;CA-2012-167255;27.09.2012;29.09.2012;Second Class;RH-19510;Rick Huthwaite;Home Office;United States;San Francisco;California;94110;West;OFF-ST-10001328;Office Supplies;Storage;Personal Filing Tote with Lid, Black/Gray;15.51;1;0;4.3428;37.7792808;-122.4192362
6960;CA-2012-167255;27.09.2012;29.09.2012;Second Class;RH-19510;Rick Huthwaite;Home Office;United States;San Francisco;California;94110;West;OFF-PA-10002377;Office Supplies;Paper;Xerox 1916;146.82;3;0;73.41;37.7792808;-122.4192362
6961;CA-2012-167255;27.09.2012;29.09.2012;Second Class;RH-19510;Rick Huthwaite;Home Office;United States;San Francisco;California;94110;West;OFF-PA-10003441;Office Supplies;Paper;Xerox 226;12.96;2;0;6.2208;37.7792808;-122.4192362
6962;CA-2014-162096;11.11.2014;11.11.2014;Same Day;TB-21190;Thomas Brumley;Home Office;United States;Riverside;California;92503;West;OFF-AR-10002221;Office Supplies;Art;12 Colored Short Pencils;7.8;3;0;2.106;33.9533546;-117.3961622
6963;CA-2013-157161;17.07.2013;21.07.2013;Second Class;JD-15895;Jonathan Doherty;Corporate;United States;Columbia;South Carolina;29203;South;OFF-EN-10001509;Office Supplies;Envelopes;Poly String Tie Envelopes;10.2;5;0;4.794;34.0007493;-81.0343312
6964;CA-2013-157161;17.07.2013;21.07.2013;Second Class;JD-15895;Jonathan Doherty;Corporate;United States;Columbia;South Carolina;29203;South;OFF-AR-10003338;Office Supplies;Art;"Eberhard Faber 3 1/2"" Golf Pencils";22.32;3;0;5.58;34.0007493;-81.0343312
6965;CA-2013-157161;17.07.2013;21.07.2013;Second Class;JD-15895;Jonathan Doherty;Corporate;United States;Columbia;South Carolina;29203;South;OFF-BI-10004728;Office Supplies;Binders;Wilson Jones Turn Tabs Binder Tool for Ring Binders;24.1;5;0;11.086;34.0007493;-81.0343312
6966;CA-2013-157161;17.07.2013;21.07.2013;Second Class;JD-15895;Jonathan Doherty;Corporate;United States;Columbia;South Carolina;29203;South;TEC-AC-10000358;Technology;Accessories;Imation�Secure�Drive�+ Hardware Encrypted USB�flash drive�- 16 GB;75.98;2;0;18.2352;34.0007493;-81.0343312
6967;CA-2013-157161;17.07.2013;21.07.2013;Second Class;JD-15895;Jonathan Doherty;Corporate;United States;Columbia;South Carolina;29203;South;OFF-BI-10002764;Office Supplies;Binders;Recycled Pressboard Report Cover with Reinforced Top Hinge;6.46;2;0;3.1654;34.0007493;-81.0343312
6968;CA-2013-157161;17.07.2013;21.07.2013;Second Class;JD-15895;Jonathan Doherty;Corporate;United States;Columbia;South Carolina;29203;South;OFF-PA-10001461;Office Supplies;Paper;HP Office Paper (20Lb. and 87 Bright);60.12;9;0;28.8576;34.0007493;-81.0343312
6969;CA-2012-110765;16.10.2012;20.10.2012;Second Class;MP-17965;Michael Paige;Corporate;United States;New York City;New York;10011;East;TEC-PH-10004165;Technology;Phones;Mitel MiVoice 5330e IP Phone;824.97;3;0;214.4922;40.85880085;-73.8632141502538
6970;CA-2013-163937;10.01.2013;13.01.2013;Second Class;JB-16000;Joy Bell-;Consumer;United States;Longview;Washington;98632;West;FUR-FU-10000010;Furniture;Furnishings;DAX Value U-Channel Document Frames, Easel Back;24.85;5;0;7.7035;46.1427302;-122.9556409
6971;CA-2014-153822;20.09.2014;26.09.2014;Standard Class;AB-10105;Adrian Barton;Consumer;United States;Phoenix;Arizona;85023;West;OFF-ST-10000321;Office Supplies;Storage;Akro Stacking Bins;12.624;2;0.2;-2.5248;33.4485866;-112.0773455
6972;CA-2014-153822;20.09.2014;26.09.2014;Standard Class;AB-10105;Adrian Barton;Consumer;United States;Phoenix;Arizona;85023;West;TEC-AC-10000109;Technology;Accessories;Sony Micro Vault Click 16 GB USB 2.0 Flash Drive;89.584;2;0.2;4.4792;33.4485866;-112.0773455
6973;CA-2014-153822;20.09.2014;26.09.2014;Standard Class;AB-10105;Adrian Barton;Consumer;United States;Phoenix;Arizona;85023;West;TEC-PH-10002415;Technology;Phones;Polycom VoiceStation 500 Conference�phone;471.92;2;0.2;29.495;33.4485866;-112.0773455
6974;CA-2014-153822;20.09.2014;26.09.2014;Standard Class;AB-10105;Adrian Barton;Consumer;United States;Phoenix;Arizona;85023;West;OFF-BI-10001460;Office Supplies;Binders;Plastic Binding Combs;18.18;4;0.7;-13.938;33.4485866;-112.0773455
6975;CA-2014-146185;16.09.2014;20.09.2014;Standard Class;CC-12145;Charles Crestani;Consumer;United States;Houston;Texas;77095;Central;OFF-AR-10002987;Office Supplies;Art;Prismacolor Color Pencil Set;31.744;2;0.2;8.3328;29.7589382;-95.3676973
6976;CA-2012-112144;28.06.2012;02.07.2012;Standard Class;CY-12745;Craig Yedwab;Corporate;United States;Gilbert;Arizona;85234;West;OFF-LA-10000443;Office Supplies;Labels;Avery 501;5.904;2;0.2;1.9926;33.3528259;-111.7890238
6977;CA-2012-112144;28.06.2012;02.07.2012;Standard Class;CY-12745;Craig Yedwab;Corporate;United States;Gilbert;Arizona;85234;West;FUR-FU-10004306;Furniture;Furnishings;Electrix Halogen Magnifier Lamp;621.76;4;0.2;46.632;33.3528259;-111.7890238
6978;US-2013-119298;26.11.2013;29.11.2013;First Class;EP-13915;Emily Phan;Consumer;United States;Jonesboro;Arkansas;72401;South;TEC-PH-10002564;Technology;Phones;OtterBox Defender Series Case - Samsung Galaxy S4;59.98;2;0;17.994;35.8428646;-90.7034521
6979;CA-2014-155159;26.11.2014;30.11.2014;Second Class;DL-13315;Delfina Latchford;Consumer;United States;Atlanta;Georgia;30318;South;OFF-PA-10003724;Office Supplies;Paper;Wirebound Message Book, 4 per Page;48.87;9;0;23.9463;33.7490987;-84.3901848
6980;CA-2014-149076;15.01.2014;20.01.2014;Standard Class;SO-20335;"Sean O'Donnell";Consumer;United States;Los Angeles;California;90036;West;OFF-PA-10000483;Office Supplies;Paper;Xerox 19;154.9;5;0;69.705;34.0543942;-118.2439408
6981;CA-2011-146990;07.11.2011;08.11.2011;First Class;BP-11095;Bart Pistole;Corporate;United States;New York City;New York;10024;East;OFF-FA-10000611;Office Supplies;Fasteners;Binder Clips by OIC;5.92;4;0;2.8416;40.85880085;-73.8632141502538
6982;CA-2011-146990;07.11.2011;08.11.2011;First Class;BP-11095;Bart Pistole;Corporate;United States;New York City;New York;10024;East;OFF-PA-10000246;Office Supplies;Paper;Riverleaf Stik-Withit Designer Note Cubes;30.18;3;0;13.8828;40.85880085;-73.8632141502538
6983;CA-2013-116526;02.09.2013;06.09.2013;Standard Class;JA-15970;Joseph Airdo;Consumer;United States;Detroit;Michigan;48227;Central;OFF-BI-10004728;Office Supplies;Binders;Wilson Jones Turn Tabs Binder Tool for Ring Binders;24.1;5;0;11.086;42.3486635;-83.0567374
6984;CA-2013-116526;02.09.2013;06.09.2013;Standard Class;JA-15970;Joseph Airdo;Consumer;United States;Detroit;Michigan;48227;Central;TEC-PH-10002365;Technology;Phones;Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S;8.78;1;0;2.2828;42.3486635;-83.0567374
6985;CA-2013-116526;02.09.2013;06.09.2013;Standard Class;JA-15970;Joseph Airdo;Consumer;United States;Detroit;Michigan;48227;Central;OFF-AP-10002457;Office Supplies;Appliances;Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red;376.74;4;0.1;71.162;42.3486635;-83.0567374
6986;CA-2013-116526;02.09.2013;06.09.2013;Standard Class;JA-15970;Joseph Airdo;Consumer;United States;Detroit;Michigan;48227;Central;OFF-BI-10000320;Office Supplies;Binders;GBC Plastic Binding Combs;29.52;4;0;14.4648;42.3486635;-83.0567374
6987;CA-2013-116526;02.09.2013;06.09.2013;Standard Class;JA-15970;Joseph Airdo;Consumer;United States;Detroit;Michigan;48227;Central;OFF-AR-10004999;Office Supplies;Art;Newell 315;11.96;2;0;2.99;42.3486635;-83.0567374
6988;CA-2013-116526;02.09.2013;06.09.2013;Standard Class;JA-15970;Joseph Airdo;Consumer;United States;Detroit;Michigan;48227;Central;OFF-BI-10001116;Office Supplies;Binders;"Wilson Jones 1"" Hanging DublLock Ring Binders";26.4;5;0;12.672;42.3486635;-83.0567374
6989;CA-2014-158561;12.11.2014;17.11.2014;Second Class;BB-11545;Brenda Bowman;Corporate;United States;Fort Lauderdale;Florida;33311;South;OFF-AP-10002651;Office Supplies;Appliances;Hoover Upright Vacuum With Dirt Cup;1158.12;5;0.2;130.2885;26.1223084;-80.1433785
6990;CA-2014-165099;12.12.2014;14.12.2014;First Class;DK-13375;Dennis Kane;Consumer;United States;Abilene;Texas;79605;Central;OFF-AP-10001634;Office Supplies;Appliances;Hoover Commercial Lightweight Upright Vacuum;1.392;2;0.8;-3.7584;32.4464534;-99.7333477
6991;CA-2012-109386;08.11.2012;13.11.2012;Second Class;RH-19600;Rob Haberlin;Consumer;United States;Hampton;Virginia;23666;South;OFF-AP-10003266;Office Supplies;Appliances;Holmes Replacement Filter for HEPA Air Cleaner, Large Room;44.43;3;0;18.6606;37.0300969;-76.3452056
6992;CA-2012-109386;08.11.2012;13.11.2012;Second Class;RH-19600;Rob Haberlin;Consumer;United States;Hampton;Virginia;23666;South;TEC-PH-10002890;Technology;Phones;AT&T 17929 Lendline Telephone;226.2;5;0;58.812;37.0300969;-76.3452056
6993;CA-2012-109386;08.11.2012;13.11.2012;Second Class;RH-19600;Rob Haberlin;Consumer;United States;Hampton;Virginia;23666;South;FUR-FU-10000308;Furniture;Furnishings;Deflect-o Glass Clear Studded Chair Mats;186.54;3;0;41.0388;37.0300969;-76.3452056
6994;CA-2012-109386;08.11.2012;13.11.2012;Second Class;RH-19600;Rob Haberlin;Consumer;United States;Hampton;Virginia;23666;South;OFF-AR-10000380;Office Supplies;Art;Hunt PowerHouse Electric Pencil Sharpener, Blue;265.86;7;0;79.758;37.0300969;-76.3452056
6995;CA-2012-109386;08.11.2012;13.11.2012;Second Class;RH-19600;Rob Haberlin;Consumer;United States;Hampton;Virginia;23666;South;OFF-AR-10000122;Office Supplies;Art;Newell 314;27.9;5;0;6.975;37.0300969;-76.3452056
6996;CA-2012-166800;19.11.2012;26.11.2012;Standard Class;AG-10300;Aleksandra Gannaway;Corporate;United States;Las Vegas;Nevada;89115;West;OFF-AP-10004868;Office Supplies;Appliances;Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags;31.08;4;0;8.3916;36.1662859;-115.1492249
6997;CA-2014-117443;24.12.2014;26.12.2014;Second Class;JB-15400;Jennifer Braxton;Corporate;United States;Rockford;Illinois;61107;Central;OFF-BI-10004002;Office Supplies;Binders;Wilson Jones International Size A4 Ring Binders;13.84;4;0.8;-22.144;42.2713945;-89.0939659
6998;CA-2014-117443;24.12.2014;26.12.2014;Second Class;JB-15400;Jennifer Braxton;Corporate;United States;Rockford;Illinois;61107;Central;OFF-PA-10004475;Office Supplies;Paper;Xerox 1940;175.872;4;0.2;63.7536;42.2713945;-89.0939659
6999;US-2013-134369;17.09.2013;23.09.2013;Standard Class;BC-11125;Becky Castell;Home Office;United States;Laguna Niguel;California;92677;West;OFF-PA-10002195;Office Supplies;Paper;Xerox 1966;12.96;2;0;6.3504;33.5225261;-117.7075525
7000;CA-2014-123687;27.05.2014;30.05.2014;First Class;KC-16675;Kimberly Carter;Corporate;United States;Louisville;Kentucky;40214;South;OFF-AP-10002670;Office Supplies;Appliances;Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors;208.44;3;0;62.532;38.2542376;-85.7594069
7001;CA-2014-123687;27.05.2014;30.05.2014;First Class;KC-16675;Kimberly Carter;Corporate;United States;Louisville;Kentucky;40214;South;OFF-SU-10004498;Office Supplies;Supplies;Martin-Yale Premier Letter Opener;25.76;2;0;0.7728;38.2542376;-85.7594069
7002;CA-2012-104871;30.03.2012;03.04.2012;Standard Class;DR-12940;Daniel Raglin;Home Office;United States;Normal;Illinois;61761;Central;FUR-CH-10003298;Furniture;Chairs;Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal;366.744;4;0.3;-110.0232;40.5117699;-88.9944814
7003;CA-2011-133158;19.08.2011;21.08.2011;Second Class;DW-13195;David Wiener;Corporate;United States;Los Angeles;California;90045;West;FUR-FU-10000723;Furniture;Furnishings;Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting;289.24;7;0;26.0316;34.0543942;-118.2439408
7004;CA-2011-133158;19.08.2011;21.08.2011;Second Class;DW-13195;David Wiener;Corporate;United States;Los Angeles;California;90045;West;OFF-BI-10000632;Office Supplies;Binders;Satellite Sectional Post Binders;69.456;2;0.2;22.5732;34.0543942;-118.2439408
7005;CA-2011-126333;23.12.2011;28.12.2011;Standard Class;ME-18010;Michelle Ellison;Corporate;United States;Port Arthur;Texas;77642;Central;OFF-PA-10000223;Office Supplies;Paper;Xerox 2000;5.184;1;0.2;1.8144;29.8988258;-93.9287814
7006;CA-2012-141740;01.11.2012;05.11.2012;Standard Class;JF-15490;Jeremy Farry;Consumer;United States;New York City;New York;10009;East;FUR-CH-10001545;Furniture;Chairs;Hon Comfortask Task/Swivel Chairs;205.164;2;0.1;13.6776;40.85880085;-73.8632141502538
7007;CA-2011-119466;15.12.2011;21.12.2011;Standard Class;SP-20860;Sung Pak;Corporate;United States;Chicago;Illinois;60623;Central;FUR-FU-10001546;Furniture;Furnishings;Dana Swing-Arm Lamps;8.544;2;0.6;-7.476;41.8755546;-87.6244211
7008;CA-2012-154823;21.08.2012;25.08.2012;Standard Class;KN-16390;Katherine Nockton;Corporate;United States;Springfield;Ohio;45503;East;OFF-BI-10001098;Office Supplies;Binders;Acco D-Ring Binder w/DublLock;12.828;2;0.7;-8.9796;39.9242266;-83.8088171
7009;CA-2012-154823;21.08.2012;25.08.2012;Standard Class;KN-16390;Katherine Nockton;Corporate;United States;Springfield;Ohio;45503;East;FUR-CH-10003379;Furniture;Chairs;Global Commerce Series High-Back Swivel/Tilt Chairs;598.458;3;0.3;-42.747;39.9242266;-83.8088171
7010;CA-2012-154823;21.08.2012;25.08.2012;Standard Class;KN-16390;Katherine Nockton;Corporate;United States;Springfield;Ohio;45503;East;FUR-FU-10000193;Furniture;Furnishings;Tenex Chairmats For Use with Hard Floors;25.984;1;0.2;-3.8976;39.9242266;-83.8088171
7011;US-2011-135881;23.05.2011;27.05.2011;Standard Class;GT-14710;Greg Tran;Consumer;United States;New York City;New York;10035;East;OFF-BI-10000829;Office Supplies;Binders;Avery Non-Stick Binders;17.96;5;0.2;5.837;40.85880085;-73.8632141502538
7012;US-2011-135881;23.05.2011;27.05.2011;Standard Class;GT-14710;Greg Tran;Consumer;United States;New York City;New York;10035;East;OFF-SU-10003002;Office Supplies;Supplies;Letter Slitter;5.04;2;0;0.1512;40.85880085;-73.8632141502538
7013;US-2011-135881;23.05.2011;27.05.2011;Standard Class;GT-14710;Greg Tran;Consumer;United States;New York City;New York;10035;East;OFF-AP-10002118;Office Supplies;Appliances;"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators";208.16;1;0;56.2032;40.85880085;-73.8632141502538
7014;CA-2014-141201;10.12.2014;12.12.2014;Second Class;DB-12910;Daniel Byrd;Home Office;United States;Salinas;California;93905;West;FUR-BO-10001519;Furniture;Bookcases;"O'Sullivan 3-Shelf Heavy-Duty Bookcases";148.257;3;0.15;15.6978;36.6777078;-121.6560113
7015;CA-2011-114790;11.03.2011;13.03.2011;Second Class;FM-14215;Filia McAdams;Corporate;United States;Richmond;Kentucky;40475;South;OFF-AP-10002578;Office Supplies;Appliances;Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote;146.76;3;0;38.1576;37.7478572;-84.2946538
7016;CA-2011-114790;11.03.2011;13.03.2011;Second Class;FM-14215;Filia McAdams;Corporate;United States;Richmond;Kentucky;40475;South;TEC-AC-10000710;Technology;Accessories;Maxell DVD-RAM Discs;32.96;2;0;14.1728;37.7478572;-84.2946538
7017;CA-2011-114790;11.03.2011;13.03.2011;Second Class;FM-14215;Filia McAdams;Corporate;United States;Richmond;Kentucky;40475;South;TEC-PH-10000984;Technology;Phones;Panasonic KX-TG9471B;587.97;3;0;164.6316;37.7478572;-84.2946538
7018;CA-2011-114790;11.03.2011;13.03.2011;Second Class;FM-14215;Filia McAdams;Corporate;United States;Richmond;Kentucky;40475;South;OFF-PA-10000213;Office Supplies;Paper;Xerox 198;14.94;3;0;7.0218;37.7478572;-84.2946538
7019;US-2013-154256;24.06.2013;28.06.2013;Second Class;SM-20005;Sally Matthias;Consumer;United States;New York City;New York;10035;East;OFF-LA-10003720;Office Supplies;Labels;Avery 487;25.83;7;0;12.1401;40.85880085;-73.8632141502538
7020;CA-2011-124737;23.08.2011;27.08.2011;Standard Class;AP-10915;Arthur Prichep;Consumer;United States;Denver;Colorado;80219;West;OFF-PA-10001837;Office Supplies;Paper;Xerox 1976;15.552;3;0.2;5.4432;39.7391536;-104.9847033
7021;CA-2011-124737;23.08.2011;27.08.2011;Standard Class;AP-10915;Arthur Prichep;Consumer;United States;Denver;Colorado;80219;West;OFF-SU-10004661;Office Supplies;Supplies;Acme Titanium Bonded Scissors;6.8;1;0.2;0.51;39.7391536;-104.9847033
7022;CA-2011-124737;23.08.2011;27.08.2011;Standard Class;AP-10915;Arthur Prichep;Consumer;United States;Denver;Colorado;80219;West;FUR-FU-10003274;Furniture;Furnishings;Regeneration Desk Collection;4.224;3;0.2;1.2672;39.7391536;-104.9847033
