Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;Latitude;Longitude;CountyId;StateId
8465;CA-2012-144043;10.05.2012;15.05.2012;Standard Class;AB-10165;Alan Barnes;Consumer;United States;Louisville;Colorado;80027;West;TEC-AC-10002718;Technology;Accessories;Belkin Standard 104 key USB Keyboard;46.688;4;0.2;-2.918;39.977763;-105.1319295;014;08
8466;CA-2012-116512;09.04.2012;14.04.2012;Standard Class;MC-18100;Mick Crebagga;Consumer;United States;New York City;New York;10024;East;OFF-ST-10001505;Office Supplies;Storage;"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H";17.94;3;0;3.0498;40.85880085;-73.8632141503;061;36
8467;CA-2012-101000;09.04.2012;14.04.2012;Standard Class;IG-15085;Ivan Gibson;Consumer;United States;Norwich;Connecticut;6360;East;OFF-AP-10000179;Office Supplies;Appliances;Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room;370.14;3;0;144.3546;41.5242649;-72.0759104;011;09
8468;CA-2013-168557;20.09.2013;24.09.2013;Standard Class;FH-14275;Frank Hawley;Corporate;United States;San Francisco;California;94122;West;OFF-BI-10002309;Office Supplies;Binders;Avery Heavy-Duty EZD  Binder With Locking Rings;8.928;2;0.2;3.1248;37.7792808;-122.4192362;075;06
8469;US-2013-164196;12.11.2013;18.11.2013;Standard Class;AS-10285;Alejandro Savely;Corporate;United States;Noblesville;Indiana;46060;Central;FUR-TA-10001950;Furniture;Tables;Balt Solid Wood Round Tables;2678.94;6;0;241.1046;40.0455918;-86.0085954;095;18
8470;US-2014-132031;24.04.2014;28.04.2014;Standard Class;PN-18775;Parhena Norris;Home Office;United States;Clarksville;Tennessee;37042;South;FUR-BO-10001972;Furniture;Bookcases;"O'Sullivan 4-Shelf Bookcase in Odessa Pine";387.136;4;0.2;-14.5176;36.5285918;-87.3098695;125;47
8471;US-2014-132031;24.04.2014;28.04.2014;Standard Class;PN-18775;Parhena Norris;Home Office;United States;Clarksville;Tennessee;37042;South;TEC-AC-10002473;Technology;Accessories;Maxell 4.7GB DVD-R;45.408;2;0.2;11.9196;36.5285918;-87.3098695;125;47
8472;US-2014-132031;24.04.2014;28.04.2014;Standard Class;PN-18775;Parhena Norris;Home Office;United States;Clarksville;Tennessee;37042;South;FUR-FU-10000193;Furniture;Furnishings;Tenex Chairmats For Use with Hard Floors;77.952;3;0.2;-11.6928;36.5285918;-87.3098695;125;47
8473;US-2014-132031;24.04.2014;28.04.2014;Standard Class;PN-18775;Parhena Norris;Home Office;United States;Clarksville;Tennessee;37042;South;OFF-LA-10000081;Office Supplies;Labels;Avery 496;3;1;0.2;1.05;36.5285918;-87.3098695;125;47
8474;CA-2012-169733;22.10.2012;26.10.2012;Second Class;GM-14500;Gene McClure;Consumer;United States;Hollywood;Florida;33021;South;OFF-ST-10000876;Office Supplies;Storage;Eldon Simplefile Box Office;9.952;1;0.2;0.9952;26.0112014;-80.14949;011;12
8475;CA-2014-169404;10.04.2014;15.04.2014;Standard Class;NC-18625;Noah Childs;Corporate;United States;York;Pennsylvania;17403;East;OFF-BI-10004492;Office Supplies;Binders;Tuf-Vin Binders;37.896;4;0.7;-29.0536;39.962398;-76.7273919;133;42
8476;CA-2014-169404;10.04.2014;15.04.2014;Standard Class;NC-18625;Noah Childs;Corporate;United States;York;Pennsylvania;17403;East;OFF-PA-10001033;Office Supplies;Paper;Xerox 1893;65.584;2;0.2;23.7742;39.962398;-76.7273919;133;42
8477;CA-2014-134880;28.10.2014;02.11.2014;Standard Class;TW-21025;Tamara Willingham;Home Office;United States;Mesa;Arizona;85204;West;OFF-PA-10004039;Office Supplies;Paper;Xerox 1882;44.784;1;0.2;16.2342;33.4153143;-111.831264;013;04
8478;CA-2012-145758;30.10.2012;30.10.2012;Same Day;BF-11020;Barry Französisch;Corporate;United States;New York City;New York;10024;East;TEC-MA-10004552;Technology;Machines;Star Micronics TSP100 TSP143LAN Receipt Printer;1035.8;4;0;269.308;40.85880085;-73.8632141503;061;36
8479;CA-2014-158736;19.12.2014;25.12.2014;Standard Class;TT-21460;Tonja Turnell;Home Office;United States;San Francisco;California;94110;West;OFF-AR-10002578;Office Supplies;Art;Newell 335;5.76;2;0;1.6704;37.7792808;-122.4192362;075;06
8480;US-2013-119270;13.03.2013;17.03.2013;Standard Class;SW-20245;Scot Wooten;Consumer;United States;Los Angeles;California;90036;West;OFF-PA-10004022;Office Supplies;Paper;Hammermill Color Copier Paper (28Lb. and 96 Bright);19.98;2;0;8.991;34.0543942;-118.2439408;037;06
8481;CA-2011-109890;21.07.2011;27.07.2011;Standard Class;PG-18820;Patrick Gardner;Consumer;United States;Omaha;Nebraska;68104;Central;TEC-PH-10004100;Technology;Phones;Griffin GC17055 Auxiliary Audio Cable;35.98;2;0;10.0744;41.2587317;-95.9378731;055;31
8482;CA-2013-138583;25.05.2013;29.05.2013;Standard Class;DP-13390;Dennis Pardue;Home Office;United States;Philadelphia;Pennsylvania;19120;East;OFF-AR-10001860;Office Supplies;Art;BIC Liqua Brite Liner;16.656;3;0.2;3.3312;39.9523993;-75.1635898;101;42
8483;US-2014-118535;12.02.2014;16.02.2014;Standard Class;DJ-13510;Don Jones;Corporate;United States;New York City;New York;10024;East;OFF-LA-10001297;Office Supplies;Labels;Avery 473;20.7;2;0;9.936;40.85880085;-73.8632141503;061;36
8484;CA-2013-126284;21.09.2013;25.09.2013;Standard Class;EN-13780;Edward Nazzal;Consumer;United States;Grand Rapids;Michigan;49505;Central;OFF-BI-10004828;Office Supplies;Binders;GBC Poly Designer Binding Covers;83.7;5;0;41.013;42.9632405;-85.6678638;081;26
8485;CA-2014-142391;25.09.2014;25.09.2014;Same Day;PB-19150;Philip Brown;Consumer;United States;Seattle;Washington;98115;West;FUR-FU-10002759;Furniture;Furnishings;12-1/2 Diameter Round Wall Clock;199.8;10;0;71.928;47.6038321;-122.3300623;033;53
8486;CA-2014-124716;28.03.2014;01.04.2014;Standard Class;BD-11560;Brendan Dodson;Home Office;United States;Fresno;California;93727;West;OFF-PA-10000740;Office Supplies;Paper;Xerox 1982;45.68;2;0;21.0128;36.7295295;-119.7088611608;019;06
8487;CA-2014-124716;28.03.2014;01.04.2014;Standard Class;BD-11560;Brendan Dodson;Home Office;United States;Fresno;California;93727;West;OFF-PA-10001144;Office Supplies;Paper;Xerox 1913;110.96;2;0;53.2608;36.7295295;-119.7088611608;019;06
8488;CA-2014-124716;28.03.2014;01.04.2014;Standard Class;BD-11560;Brendan Dodson;Home Office;United States;Fresno;California;93727;West;OFF-PA-10000859;Office Supplies;Paper;Unpadded Memo Slips;11.94;3;0;5.97;36.7295295;-119.7088611608;019;06
8489;CA-2013-158841;02.02.2013;04.02.2013;Second Class;SE-20110;Sanjit Engle;Consumer;United States;Arlington;Virginia;22204;South;TEC-MA-10001127;Technology;Machines;"HP Designjet T520 Inkjet Large Format Printer - 24"" Color";8749.95;5;0;2799.984;38.8903961;-77.0841584;013;51
8490;CA-2013-158841;02.02.2013;04.02.2013;Second Class;SE-20110;Sanjit Engle;Consumer;United States;Arlington;Virginia;22204;South;OFF-BI-10002557;Office Supplies;Binders;Presstex Flexible Ring Binders;36.4;8;0;18.2;38.8903961;-77.0841584;013;51
8491;CA-2013-158841;02.02.2013;04.02.2013;Second Class;SE-20110;Sanjit Engle;Consumer;United States;Arlington;Virginia;22204;South;FUR-FU-10001731;Furniture;Furnishings;Acrylic Self-Standing Desk Frames;18.69;7;0;7.1022;38.8903961;-77.0841584;013;51
8492;CA-2014-106824;08.07.2014;12.07.2014;Standard Class;AT-10735;Annie Thurman;Consumer;United States;Los Angeles;California;90049;West;OFF-FA-10001135;Office Supplies;Fasteners;Brites Rubber Bands, 1 1/2 oz. Box;5.94;3;0;0.1188;34.0543942;-118.2439408;037;06
8493;CA-2012-109190;23.10.2012;28.10.2012;Standard Class;CC-12685;Craig Carroll;Consumer;United States;Lubbock;Texas;79424;Central;OFF-PA-10000069;Office Supplies;Paper;TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack;60.736;8;0.2;20.4984;33.5778631;-101.8551664;303;48
8494;CA-2012-109190;23.10.2012;28.10.2012;Standard Class;CC-12685;Craig Carroll;Consumer;United States;Lubbock;Texas;79424;Central;TEC-CO-10001943;Technology;Copiers;Canon PC-428 Personal Copier;479.976;3;0.2;161.9919;33.5778631;-101.8551664;303;48
8495;CA-2012-109190;23.10.2012;28.10.2012;Standard Class;CC-12685;Craig Carroll;Consumer;United States;Lubbock;Texas;79424;Central;OFF-BI-10000977;Office Supplies;Binders;Ibico Plastic Spiral Binding Combs;6.08;1;0.8;-10.336;33.5778631;-101.8551664;303;48
8496;CA-2013-143154;03.12.2013;09.12.2013;Standard Class;AS-10225;Alan Schoenberger;Corporate;United States;Longmont;Colorado;80501;West;TEC-AC-10002942;Technology;Accessories;WD My Passport Ultra 1TB Portable External Hard Drive;165.6;3;0.2;-6.21;40.1672117;-105.1019286;013;08
8497;CA-2011-169061;05.03.2011;08.03.2011;Second Class;AB-10150;Aimee Bixby;Consumer;United States;Yonkers;New York;10701;East;OFF-AR-10000588;Office Supplies;Art;Newell 345;59.52;3;0;15.4752;40.9312099;-73.8987468;119;36
8498;CA-2011-169061;05.03.2011;08.03.2011;Second Class;AB-10150;Aimee Bixby;Consumer;United States;Yonkers;New York;10701;East;TEC-AC-10002001;Technology;Accessories;Logitech Wireless Gaming Headset G930;479.97;3;0;177.5889;40.9312099;-73.8987468;119;36
8499;CA-2011-169061;05.03.2011;08.03.2011;Second Class;AB-10150;Aimee Bixby;Consumer;United States;Yonkers;New York;10701;East;OFF-SU-10000381;Office Supplies;Supplies;Acme Forged Steel Scissors with Black Enamel Handles;18.62;2;0;5.3998;40.9312099;-73.8987468;119;36
8500;CA-2011-169061;05.03.2011;08.03.2011;Second Class;AB-10150;Aimee Bixby;Consumer;United States;Yonkers;New York;10701;East;OFF-BI-10001617;Office Supplies;Binders;GBC Wire Binding Combs;49.632;6;0.2;16.7508;40.9312099;-73.8987468;119;36
8501;CA-2011-169061;05.03.2011;08.03.2011;Second Class;AB-10150;Aimee Bixby;Consumer;United States;Yonkers;New York;10701;East;OFF-PA-10001878;Office Supplies;Paper;Xerox 1891;97.82;2;0;45.9754;40.9312099;-73.8987468;119;36
8502;CA-2012-102316;29.02.2012;03.03.2012;Second Class;DH-13075;Dave Hallsten;Corporate;United States;Los Angeles;California;90045;West;TEC-PH-10000376;Technology;Phones;Square Credit Card Reader;15.984;2;0.2;1.1988;34.0543942;-118.2439408;037;06
8503;CA-2012-102316;29.02.2012;03.03.2012;Second Class;DH-13075;Dave Hallsten;Corporate;United States;Los Angeles;California;90045;West;FUR-CH-10003396;Furniture;Chairs;Global Deluxe Steno Chair;184.752;3;0.2;-20.7846;34.0543942;-118.2439408;037;06
8504;CA-2011-164903;21.02.2011;25.02.2011;Standard Class;SR-20740;Steven Roelle;Home Office;United States;Los Angeles;California;90049;West;OFF-PA-10003363;Office Supplies;Paper;Xerox 204;12.96;2;0;6.2208;34.0543942;-118.2439408;037;06
8505;CA-2013-109400;03.05.2013;07.05.2013;Standard Class;NR-18550;Nick Radford;Consumer;United States;Amarillo;Texas;79109;Central;FUR-CH-10003298;Furniture;Chairs;Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal;366.744;4;0.3;-110.0232;35.2072185;-101.8338245;381;48
8506;CA-2013-130400;09.03.2013;13.03.2013;Standard Class;SJ-20125;Sanjit Jacobs;Home Office;United States;Dallas;Texas;75217;Central;OFF-BI-10001757;Office Supplies;Binders;Pressboard Hanging Data Binders for Unburst Sheets;8.856;9;0.8;-14.1696;32.7762719;-96.7968558;113;48
8507;CA-2013-130400;09.03.2013;13.03.2013;Standard Class;SJ-20125;Sanjit Jacobs;Home Office;United States;Dallas;Texas;75217;Central;TEC-AC-10004633;Technology;Accessories;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack;27.96;5;0.2;8.388;32.7762719;-96.7968558;113;48
8508;CA-2013-130400;09.03.2013;13.03.2013;Standard Class;SJ-20125;Sanjit Jacobs;Home Office;United States;Dallas;Texas;75217;Central;OFF-EN-10001453;Office Supplies;Envelopes;"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box";146.352;3;0.2;49.3938;32.7762719;-96.7968558;113;48
8509;CA-2012-135853;11.12.2012;14.12.2012;First Class;CA-12775;Cynthia Arntzen;Consumer;United States;Detroit;Michigan;48205;Central;TEC-AC-10004761;Technology;Accessories;Maxell 4.7GB DVD+RW 3/Pack;175.23;11;0;61.3305;42.3486635;-83.0567374;163;26
8510;CA-2012-135853;11.12.2012;14.12.2012;First Class;CA-12775;Cynthia Arntzen;Consumer;United States;Detroit;Michigan;48205;Central;TEC-PH-10003691;Technology;Phones;BlackBerry Q10;125.99;1;0;31.4975;42.3486635;-83.0567374;163;26
8511;CA-2012-135853;11.12.2012;14.12.2012;First Class;CA-12775;Cynthia Arntzen;Consumer;United States;Detroit;Michigan;48205;Central;OFF-BI-10004965;Office Supplies;Binders;Ibico Covers for Plastic or Wire Binding Elements;23;2;0;10.35;42.3486635;-83.0567374;163;26
8512;CA-2013-103359;23.12.2013;27.12.2013;Standard Class;LC-16885;Lena Creighton;Consumer;United States;New York City;New York;10035;East;OFF-BI-10004233;Office Supplies;Binders;"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""";25.584;2;0.2;8.9544;40.85880085;-73.8632141503;061;36
8513;CA-2013-144645;02.02.2013;08.02.2013;Standard Class;NS-18640;Noel Staavos;Corporate;United States;Houston;Texas;77041;Central;FUR-FU-10003601;Furniture;Furnishings;Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting;73.784;2;0.6;-77.4732;29.7589382;-95.3676973;201;48
8514;CA-2014-141614;06.06.2014;10.06.2014;Standard Class;NS-18640;Noel Staavos;Corporate;United States;Orlando;Florida;32839;South;OFF-PA-10002787;Office Supplies;Paper;Xerox 227;20.736;4;0.2;7.2576;28.5421175;-81.3790461;095;12
8515;CA-2012-122168;21.08.2012;26.08.2012;Standard Class;HG-14965;Henry Goldwyn;Corporate;United States;Florence;Kentucky;41042;South;OFF-AR-10003602;Office Supplies;Art;Quartet Omega Colored Chalk, 12/Pack;17.52;3;0;8.2344;38.9989499;-84.626611;117;21
8516;CA-2012-122168;21.08.2012;26.08.2012;Standard Class;HG-14965;Henry Goldwyn;Corporate;United States;Florence;Kentucky;41042;South;OFF-AR-10002053;Office Supplies;Art;Premium Writing Pencils, Soft, #2 by Central Association for the Blind;35.76;12;0;10.0128;38.9989499;-84.626611;117;21
8517;CA-2013-132899;08.04.2013;12.04.2013;Standard Class;SF-20200;Sarah Foster;Consumer;United States;New York City;New York;10009;East;OFF-AR-10002833;Office Supplies;Art;Newell 322;3.64;2;0;0.9828;40.85880085;-73.8632141503;061;36
8518;CA-2014-149720;05.06.2014;08.06.2014;Second Class;EM-14065;Erin Mull;Consumer;United States;Frisco;Texas;75034;Central;FUR-FU-10002501;Furniture;Furnishings;Nu-Dell Executive Frame;30.336;6;0.6;-17.4432;33.1506744;-96.8236115;121;48
8519;CA-2014-118003;05.12.2014;11.12.2014;Standard Class;DO-13645;"Doug O'Connell";Consumer;United States;Paterson;New Jersey;7501;East;FUR-FU-10002506;Furniture;Furnishings;"Tensor ""Hersey Kiss"" Styled Floor Lamp";12.99;1;0;1.5588;40.9167654;-74.1718109;031;34
8520;CA-2014-118003;05.12.2014;11.12.2014;Standard Class;DO-13645;"Doug O'Connell";Consumer;United States;Paterson;New Jersey;7501;East;FUR-CH-10003817;Furniture;Chairs;Global Value Steno Chair, Gray;182.22;3;0;45.555;40.9167654;-74.1718109;031;34
8521;CA-2014-118003;05.12.2014;11.12.2014;Standard Class;DO-13645;"Doug O'Connell";Consumer;United States;Paterson;New Jersey;7501;East;FUR-CH-10004860;Furniture;Chairs;Global Low Back Tilter Chair;302.94;3;0;18.1764;40.9167654;-74.1718109;031;34
8522;CA-2013-141887;11.01.2013;15.01.2013;Standard Class;MP-17470;Mark Packer;Home Office;United States;Columbus;Ohio;43229;East;FUR-FU-10002268;Furniture;Furnishings;Ultra Door Push Plate;54.992;14;0.2;8.9362;39.9622601;-83.0007064;049;39
8523;US-2013-160206;02.04.2013;08.04.2013;Standard Class;MY-18295;Muhammed Yedwab;Corporate;United States;Milwaukee;Wisconsin;53209;Central;TEC-PH-10000148;Technology;Phones;Cyber Acoustics AC-202b Speech Recognition Stereo Headset;12.99;1;0;0.2598;43.0349931;-87.9224969;079;55
8524;CA-2014-133074;22.09.2014;26.09.2014;Standard Class;DB-13615;Doug Bickford;Consumer;United States;San Francisco;California;94109;West;OFF-PA-10004082;Office Supplies;Paper;Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book;55.86;7;0;27.93;37.7792808;-122.4192362;075;06
8525;CA-2014-161172;17.03.2014;17.03.2014;Same Day;SP-20920;Susan Pistek;Consumer;United States;Columbus;Ohio;43229;East;TEC-PH-10004348;Technology;Phones;OtterBox Defender Series Case - iPhone 5c;44.376;2;0.4;-7.396;39.9622601;-83.0007064;049;39
8526;CA-2014-161172;17.03.2014;17.03.2014;Same Day;SP-20920;Susan Pistek;Consumer;United States;Columbus;Ohio;43229;East;FUR-FU-10003424;Furniture;Furnishings;Nu-Dell Oak Frame;51.264;6;0.2;7.6896;39.9622601;-83.0007064;049;39
8527;CA-2014-161172;17.03.2014;17.03.2014;Same Day;SP-20920;Susan Pistek;Consumer;United States;Columbus;Ohio;43229;East;OFF-BI-10004654;Office Supplies;Binders;Avery Binding System Hidden Tab Executive Style Index Sets;5.193;3;0.7;-3.462;39.9622601;-83.0007064;049;39
8528;CA-2014-161172;17.03.2014;17.03.2014;Same Day;SP-20920;Susan Pistek;Consumer;United States;Columbus;Ohio;43229;East;TEC-AC-10004571;Technology;Accessories;Logitech G700s Rechargeable Gaming Mouse;159.984;2;0.2;43.9956;39.9622601;-83.0007064;049;39
8529;CA-2014-161172;17.03.2014;17.03.2014;Same Day;SP-20920;Susan Pistek;Consumer;United States;Columbus;Ohio;43229;East;OFF-ST-10000675;Office Supplies;Storage;File Shuttle II and Handi-File, Black;54.224;2;0.2;3.389;39.9622601;-83.0007064;049;39
8530;CA-2014-137624;11.11.2014;18.11.2014;Standard Class;ME-17320;Maria Etezadi;Home Office;United States;Los Angeles;California;90008;West;FUR-CH-10001714;Furniture;Chairs;Global Leather & Oak Executive Chair, Burgundy;241.424;2;0.2;-36.2136;34.0543942;-118.2439408;037;06
8531;CA-2013-156748;01.12.2013;07.12.2013;Standard Class;BS-11755;Bruce Stewart;Consumer;United States;Detroit;Michigan;48227;Central;OFF-PA-10000380;Office Supplies;Paper;"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages";33.36;4;0;16.68;42.3486635;-83.0567374;163;26
8532;CA-2013-156748;01.12.2013;07.12.2013;Standard Class;BS-11755;Bruce Stewart;Consumer;United States;Detroit;Michigan;48227;Central;OFF-PA-10002713;Office Supplies;Paper;Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”;13.76;2;0;6.3296;42.3486635;-83.0567374;163;26
8533;CA-2013-156748;01.12.2013;07.12.2013;Standard Class;BS-11755;Bruce Stewart;Consumer;United States;Detroit;Michigan;48227;Central;OFF-ST-10001370;Office Supplies;Storage;Sensible Storage WireTech Storage Systems;496.86;7;0;24.843;42.3486635;-83.0567374;163;26
8534;CA-2013-156748;01.12.2013;07.12.2013;Standard Class;BS-11755;Bruce Stewart;Consumer;United States;Detroit;Michigan;48227;Central;FUR-CH-10000513;Furniture;Chairs;"High-Back Leather Manager's Chair";389.97;3;0;35.0973;42.3486635;-83.0567374;163;26
8535;CA-2012-169677;13.01.2012;15.01.2012;Second Class;KS-16300;Karen Seio;Corporate;United States;Columbus;Georgia;31907;South;OFF-LA-10003223;Office Supplies;Labels;Avery 508;9.82;2;0;4.8118;32.4609764;-84.9877093;215;13
8536;US-2011-163146;16.05.2011;20.05.2011;Standard Class;CC-12475;Cindy Chapman;Consumer;United States;San Francisco;California;94122;West;TEC-AC-10002217;Technology;Accessories;Imation Clip USB flash drive - 8 GB;56.4;3;0;3.384;37.7792808;-122.4192362;075;06
8537;CA-2012-157343;07.06.2012;11.06.2012;Standard Class;HD-14785;Harold Dahlen;Home Office;United States;Philadelphia;Pennsylvania;19143;East;OFF-BI-10003707;Office Supplies;Binders;Aluminum Screw Posts;18.312;4;0.7;-12.208;39.9523993;-75.1635898;101;42
8538;CA-2012-157343;07.06.2012;11.06.2012;Standard Class;HD-14785;Harold Dahlen;Home Office;United States;Philadelphia;Pennsylvania;19143;East;OFF-PA-10000552;Office Supplies;Paper;Xerox 200;25.92;5;0.2;9.072;39.9523993;-75.1635898;101;42
8539;CA-2012-157343;07.06.2012;11.06.2012;Standard Class;HD-14785;Harold Dahlen;Home Office;United States;Philadelphia;Pennsylvania;19143;East;OFF-AR-10003183;Office Supplies;Art;Avery Fluorescent Highlighter Four-Color Set;8.016;3;0.2;1.002;39.9523993;-75.1635898;101;42
8540;CA-2014-147354;10.03.2014;14.03.2014;Standard Class;KB-16315;Karl Braun;Consumer;United States;Los Angeles;California;90008;West;TEC-CO-10000971;Technology;Copiers;Hewlett Packard 310 Color Digital Copier;479.984;2;0.2;59.998;34.0543942;-118.2439408;037;06
8541;CA-2014-147354;10.03.2014;14.03.2014;Standard Class;KB-16315;Karl Braun;Consumer;United States;Los Angeles;California;90008;West;OFF-BI-10003910;Office Supplies;Binders;DXL Angle-View Binders with Locking Rings by Samsill;30.84;5;0.2;9.6375;34.0543942;-118.2439408;037;06
8542;CA-2012-157287;22.12.2012;23.12.2012;First Class;HR-14830;Harold Ryan;Corporate;United States;Philadelphia;Pennsylvania;19140;East;OFF-ST-10001172;Office Supplies;Storage;Tennsco Lockers, Sand;33.568;2;0.2;1.6784;39.9523993;-75.1635898;101;42
8543;CA-2012-157287;22.12.2012;23.12.2012;First Class;HR-14830;Harold Ryan;Corporate;United States;Philadelphia;Pennsylvania;19140;East;FUR-CH-10001270;Furniture;Chairs;Harbour Creations Steel Folding Chair;422.625;7;0.3;0;39.9523993;-75.1635898;101;42
8544;CA-2011-137575;06.08.2011;11.08.2011;Standard Class;TB-21625;Trudy Brown;Consumer;United States;New York City;New York;10035;East;TEC-AC-10004571;Technology;Accessories;Logitech G700s Rechargeable Gaming Mouse;199.98;2;0;83.9916;40.85880085;-73.8632141503;061;36
8545;CA-2013-119074;28.03.2013;01.04.2013;Standard Class;DS-13180;David Smith;Corporate;United States;Columbus;Georgia;31907;South;FUR-FU-10004053;Furniture;Furnishings;DAX Two-Tone Silver Metal Document Frame;20.24;1;0;8.7032;32.4609764;-84.9877093;215;13
8546;CA-2013-119074;28.03.2013;01.04.2013;Standard Class;DS-13180;David Smith;Corporate;United States;Columbus;Georgia;31907;South;FUR-FU-10003731;Furniture;Furnishings;Eldon Expressions Wood and Plastic Desk Accessories, Oak;39.92;4;0;11.1776;32.4609764;-84.9877093;215;13
8547;CA-2013-119074;28.03.2013;01.04.2013;Standard Class;DS-13180;David Smith;Corporate;United States;Columbus;Georgia;31907;South;OFF-BI-10000962;Office Supplies;Binders;"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""";32.54;2;0;15.9446;32.4609764;-84.9877093;215;13
8548;CA-2012-149566;05.12.2012;10.12.2012;Standard Class;GB-14530;George Bell;Corporate;United States;Los Angeles;California;90049;West;TEC-AC-10001266;Technology;Accessories;Memorex Micro Travel Drive 8 GB;39;3;0;17.55;34.0543942;-118.2439408;037;06
8549;CA-2012-149566;05.12.2012;10.12.2012;Standard Class;GB-14530;George Bell;Corporate;United States;Los Angeles;California;90049;West;OFF-LA-10000452;Office Supplies;Labels;Avery 488;12.6;4;0;6.048;34.0543942;-118.2439408;037;06
8550;CA-2012-126186;11.09.2012;12.09.2012;First Class;GB-14530;George Bell;Corporate;United States;Aurora;Colorado;80013;West;FUR-FU-10000073;Furniture;Furnishings;Deflect-O Glasstique Clear Desk Accessories;24.64;4;0.2;4.004;39.729432;-104.8319195;005;08
8551;CA-2012-121132;17.07.2012;24.07.2012;Standard Class;VB-21745;Victoria Brennan;Corporate;United States;Houston;Texas;77041;Central;OFF-LA-10002368;Office Supplies;Labels;Avery 479;6.264;3;0.2;2.0358;29.7589382;-95.3676973;201;48
8552;CA-2012-121132;17.07.2012;24.07.2012;Standard Class;VB-21745;Victoria Brennan;Corporate;United States;Houston;Texas;77041;Central;OFF-FA-10004248;Office Supplies;Fasteners;Advantus T-Pin Paper Clips;14.432;4;0.2;3.4276;29.7589382;-95.3676973;201;48
8553;CA-2011-140473;30.05.2011;03.06.2011;Standard Class;MC-17425;Mark Cousins;Corporate;United States;Chicago;Illinois;60623;Central;TEC-CO-10004202;Technology;Copiers;Brother DCP1000 Digital 3 in 1 Multifunction Machine;719.976;3;0.2;134.9955;41.8755546;-87.6244211;031;17
8554;US-2014-102904;14.11.2014;21.11.2014;Standard Class;CB-12025;Cassandra Brandow;Consumer;United States;Decatur;Alabama;35601;South;TEC-AC-10000927;Technology;Accessories;Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ;239.92;8;0;23.992;34.5425325;-86.9090614352;103;01
8555;CA-2013-102092;10.12.2013;12.12.2013;First Class;PM-18940;Paul MacIntyre;Consumer;United States;Springfield;Virginia;22153;South;FUR-TA-10002530;Furniture;Tables;"Iceberg OfficeWorks 42"" Round Tables";1056.86;7;0;158.529;38.7890522;-77.1870367;059;51
8556;CA-2012-117884;22.03.2012;22.03.2012;Same Day;DC-13285;Debra Catini;Consumer;United States;Plantation;Florida;33317;South;TEC-AC-10002567;Technology;Accessories;Logitech G602 Wireless Gaming Mouse;447.944;7;0.2;89.5888;26.1265258;-80.2578611377;011;12
8557;CA-2012-117884;22.03.2012;22.03.2012;Same Day;DC-13285;Debra Catini;Consumer;United States;Plantation;Florida;33317;South;OFF-ST-10002182;Office Supplies;Storage;Iris 3-Drawer Stacking Bin, Black;150.408;9;0.2;-33.8418;26.1265258;-80.2578611377;011;12
8558;CA-2013-132829;24.12.2013;27.12.2013;Second Class;LA-16780;Laura Armstrong;Corporate;United States;Houston;Texas;77041;Central;TEC-PH-10004539;Technology;Phones;Wireless Extenders zBoost YX545 SOHO Signal Booster;453.576;3;0.2;39.6879;29.7589382;-95.3676973;201;48
8559;CA-2013-132829;24.12.2013;27.12.2013;Second Class;LA-16780;Laura Armstrong;Corporate;United States;Houston;Texas;77041;Central;OFF-LA-10002945;Office Supplies;Labels;Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White;45.36;9;0.2;14.742;29.7589382;-95.3676973;201;48
8560;CA-2013-132829;24.12.2013;27.12.2013;Second Class;LA-16780;Laura Armstrong;Corporate;United States;Houston;Texas;77041;Central;TEC-PH-10004345;Technology;Phones;Cisco SPA 502G IP Phone;287.88;3;0.2;35.985;29.7589382;-95.3676973;201;48
8561;CA-2013-132829;24.12.2013;27.12.2013;Second Class;LA-16780;Laura Armstrong;Corporate;United States;Houston;Texas;77041;Central;TEC-PH-10004912;Technology;Phones;Cisco SPA112 2 Port Phone Adapter;131.88;3;0.2;14.8365;29.7589382;-95.3676973;201;48
